SampleID,Time,P_obs,T,pH
7,7.368421052631579,4.810792024335355,43.58192915830861,6.088966247380636
7,7.894736842105263,4.883047424852852,43.58192915830861,6.088966247380636
7,8.421052631578947,4.896632036056666,43.58192915830861,6.088966247380636
7,8.947368421052632,4.879093254988129,43.58192915830861,6.088966247380636
7,9.473684210526315,4.953637697426355,43.58192915830861,6.088966247380636
7,10.0,4.948866111092654,43.58192915830861,6.088966247380636
8,0.0,0.01874439996709047,23.843408980266375,5.385563848613997
8,0.5263157894736842,0.7562707040312407,23.843408980266375,5.385563848613997
8,1.0526315789473684,1.4584163059349222,23.843408980266375,5.385563848613997
8,1.5789473684210527,2.0169243449253096,23.843408980266375,5.385563848613997
8,2.1052631578947367,2.4819380183951623,23.843408980266375,5.385563848613997
8,2.631578947368421,2.855417918711304,23.843408980266375,5.385563848613997
8,3.1578947368421053,3.1939364213539894,23.843408980266375,5.385563848613997
8,3.6842105263157894,3.5141911180070387,23.843408980266375,5.385563848613997
8,4.2105263157894735,3.760624714564431,23.843408980266375,5.385563848613997
8,4.7368421052631575,3.9435438041618722,23.843408980266375,5.385563848613997
8,5.263157894736842,4.0482740491370555,23.843408980266375,5.385563848613997
8,5.789473684210526,4.188890255276313,23.843408980266375,5.385563848613997
8,6.315789473684211,4.377094283323851,23.843408980266375,5.385563848613997
8,6.842105263157895,4.466972235070695,23.843408980266375,5.385563848613997
8,7.368421052631579,4.5574806989910135,23.843408980266375,5.385563848613997
8,7.894736842105263,4.594232104882445,23.843408980266375,5.385563848613997
8,8.421052631578947,4.669966795728997,23.843408980266375,5.385563848613997
8,8.947368421052632,4.707639105700008,23.843408980266375,5.385563848613997
8,9.473684210526315,4.772392850085017,23.843408980266375,5.385563848613997
8,10.0,4.804905312643672,23.843408980266375,5.385563848613997
9,0.0,0.03997818002187354,33.511578136867016,8.610409586175367
9,0.5263157894736842,0.6163912228305102,33.511578136867016,8.610409586175367
9,1.0526315789473684,1.148657678931052,33.511578136867016,8.610409586175367
9,1.5789473684210527,1.5976928574106506,33.511578136867016,8.610409586175367
9,2.1052631578947367,2.0104348722225214,33.511578136867016,8.610409586175367
9,2.631578947368421,2.3819760258159266,33.511578136867016,8.610409586175367
9,3.1578947368421053,2.7244756821477085,33.511578136867016,8.610409586175367
9,3.6842105263157894,2.995580069995106,33.511578136867016,8.610409586175367
9,4.2105263157894735,3.231058534969153,33.511578136867016,8.610409586175367
9,4.7368421052631575,3.4327866935969142,33.511578136867016,8.610409586175367
9,5.263157894736842,3.6093453143675838,33.511578136867016,8.610409586175367
9,5.789473684210526,3.802980961778494,33.511578136867016,8.610409586175367
9,6.315789473684211,3.9415867802160895,33.511578136867016,8.610409586175367
9,6.842105263157895,4.106538172040574,33.511578136867016,8.610409586175367
9,7.368421052631579,4.18939265727225,33.511578136867016,8.610409586175367
9,7.894736842105263,4.279602913497424,33.511578136867016,8.610409586175367
9,8.421052631578947,4.357786453650974,33.511578136867016,8.610409586175367
9,8.947368421052632,4.4639026975182,33.511578136867016,8.610409586175367
9,9.473684210526315,4.496571139890244,33.511578136867016,8.610409586175367
9,10.0,4.589719957720229,33.511578136867016,8.610409586175367
10,0.0,0.005550982253158015,31.123940726977438,6.823105159334444
10,0.5263157894736842,2.0074482813665675,31.123940726977438,6.823105159334444
10,1.0526315789473684,3.1684651417555245,31.123940726977438,6.823105159334444
10,1.5789473684210527,3.8677643475481926,31.123940726977438,6.823105159334444
10,2.1052631578947367,4.2846141718583315,31.123940726977438,6.823105159334444
10,2.631578947368421,4.599083321807101,31.123940726977438,6.823105159334444
10,3.1578947368421053,4.743769844203528,31.123940726977438,6.823105159334444
10,3.6842105263157894,4.831322635195868,31.123940726977438,6.823105159334444
10,4.2105263157894735,4.920751916099396,31.123940726977438,6.823105159334444
10,4.7368421052631575,4.944274882789309,31.123940726977438,6.823105159334444
10,5.263157894736842,5.0070030119174085,31.123940726977438,6.823105159334444
10,5.789473684210526,4.987930429054587,31.123940726977438,6.823105159334444
10,6.315789473684211,5.019556662839198,31.123940726977438,6.823105159334444
10,6.842105263157895,5.004932752369523,31.123940726977438,6.823105159334444
10,7.368421052631579,4.973013428504087,31.123940726977438,6.823105159334444
10,7.894736842105263,4.99883623640619,31.123940726977438,6.823105159334444
10,8.421052631578947,5.006613628289952,31.123940726977438,6.823105159334444
10,8.947368421052632,4.98727118684213,31.123940726977438,6.823105159334444
10,9.473684210526315,4.996068188105097,31.123940726977438,6.823105159334444
10,10.0,4.981136176811432,31.123940726977438,6.823105159334444
11,0.0,0.009588617095452785,47.80294966545805,5.809453459180921
11,0.5263157894736842,0.7199959112226225,47.80294966545805,5.809453459180921
11,1.0526315789473684,1.3101438044742633,47.80294966545805,5.809453459180921
11,1.5789473684210527,1.8021741048792834,47.80294966545805,5.809453459180921
11,2.1052631578947367,2.2608176791567534,47.80294966545805,5.809453459180921
11,2.631578947368421,2.6869164421538154,47.80294966545805,5.809453459180921
11,3.1578947368421053,2.9866465043409476,47.80294966545805,5.809453459180921
11,3.6842105263157894,3.28182688201535,47.80294966545805,5.809453459180921
11,4.2105263157894735,3.4779549209994043,47.80294966545805,5.809453459180921
11,4.7368421052631575,3.730264017311953,47.80294966545805,5.809453459180921
11,5.263157894736842,3.9029683399951995,47.80294966545805,5.809453459180921
11,5.789473684210526,4.08144296442672,47.80294966545805,5.809453459180921
11,6.315789473684211,4.177128798015402,47.80294966545805,5.809453459180921
11,6.842105263157895,4.312347457448476,47.80294966545805,5.809453459180921
11,7.368421052631579,4.405023880320526,47.80294966545805,5.809453459180921
11,7.894736842105263,4.493208422552668,47.80294966545805,5.809453459180921
11,8.421052631578947,4.515060117213529,47.80294966545805,5.809453459180921
11,8.947368421052632,4.611593657084988,47.80294966545805,5.809453459180921
11,9.473684210526315,4.6597596582048855,47.80294966545805,5.809453459180921
11,10.0,4.732712631834074,47.80294966545805,5.809453459180921
12,0.0,0.0,39.31595360241994,6.2238264966026104
12,0.5263157894736842,1.2812719422138141,39.31595360241994,6.2238264966026104
12,1.0526315789473684,2.2319628993746954,39.31595360241994,6.2238264966026104
12,1.5789473684210527,2.954320917270681,39.31595360241994,6.2238264966026104
12,2.1052631578947367,3.425913568892255,39.31595360241994,6.2238264966026104
12,2.631578947368421,3.8784440064924546,39.31595360241994,6.2238264966026104
12,3.1578947368421053,4.161754204966394,39.31595360241994,6.2238264966026104
12,3.6842105263157894,4.336112269621582,39.31595360241994,6.2238264966026104
12,4.2105263157894735,4.524090479640274,39.31595360241994,6.2238264966026104
12,4.7368421052631575,4.647205247344689,39.31595360241994,6.2238264966026104
12,5.263157894736842,4.772905497327739,39.31595360241994,6.2238264966026104
12,5.789473684210526,4.793482310335187,39.31595360241994,6.2238264966026104
12,6.315789473684211,4.895976824297332,39.31595360241994,6.2238264966026104
12,6.842105263157895,4.89176083879662,39.31595360241994,6.2238264966026104
12,7.368421052631579,4.9431872919692115,39.31595360241994,6.2238264966026104
12,7.894736842105263,4.9509725258909745,39.31595360241994,6.2238264966026104
12,8.421052631578947,4.95812925953858,39.31595360241994,6.2238264966026104
12,8.947368421052632,4.929130678533101,39.31595360241994,6.2238264966026104
12,9.473684210526315,4.9878116879988825,39.31595360241994,6.2238264966026104
12,10.0,5.006104963116332,39.31595360241994,6.2238264966026104
13,0.0,0.006786918698420386,44.6828483981249,7.316878275767584
13,0.5263157894736842,1.3778574900418041,44.6828483981249,7.316878275767584
13,1.0526315789473684,2.408504319675124,44.6828483981249,7.316878275767584
13,1.5789473684210527,3.126142937737794,44.6828483981249,7.316878275767584
13,2.1052631578947367,3.6144602800261025,44.6828483981249,7.316878275767584
13,2.631578947368421,4.017429717017828,44.6828483981249,7.316878275767584
13,3.1578947368421053,4.266583779068603,44.6828483981249,7.316878275767584
13,3.6842105263157894,4.464605423412636,44.6828483981249,7.316878275767584
13,4.2105263157894735,4.665363030659665,44.6828483981249,7.316878275767584
13,4.7368421052631575,4.764485398487017,44.6828483981249,7.316878275767584
13,5.263157894736842,4.769381748678974,44.6828483981249,7.316878275767584
13,5.789473684210526,4.8794805597652315,44.6828483981249,7.316878275767584
13,6.315789473684211,4.906814444982188,44.6828483981249,7.316878275767584
13,6.842105263157895,4.923649583996106,44.6828483981249,7.316878275767584
13,7.368421052631579,4.938778074257979,44.6828483981249,7.316878275767584
13,7.894736842105263,4.981857288670731,44.6828483981249,7.316878275767584
13,8.421052631578947,4.983342448926381,44.6828483981249,7.316878275767584
13,8.947368421052632,4.982432672204395,44.6828483981249,7.316878275767584
13,9.473684210526315,5.0017441005845615,44.6828483981249,7.316878275767584
13,10.0,5.002668366290054,44.6828483981249,7.316878275767584
14,0.0,0.018261246436796365,33.30242596481993,5.707091131756927
14,0.5263157894736842,0.9277412893647647,33.30242596481993,5.707091131756927
14,1.0526315789473684,1.664223123046154,33.30242596481993,5.707091131756927
14,1.5789473684210527,2.332442212544879,33.30242596481993,5.707091131756927
14,2.1052631578947367,2.8092690520389034,33.30242596481993,5.707091131756927
14,2.631578947368421,3.227423098690942,33.30242596481993,5.707091131756927
14,3.1578947368421053,3.5637021055414717,33.30242596481993,5.707091131756927
14,3.6842105263157894,3.8050615977670863,33.30242596481993,5.707091131756927
14,4.2105263157894735,4.024612131644588,33.30242596481993,5.707091131756927
14,4.7368421052631575,4.1974453333370185,33.30242596481993,5.707091131756927
14,5.263157894736842,4.375973023720327,33.30242596481993,5.707091131756927
14,5.789473684210526,4.460549218999498,33.30242596481993,5.707091131756927
14,6.315789473684211,4.5873504506868645,33.30242596481993,5.707091131756927
14,6.842105263157895,4.682003347624775,33.30242596481993,5.707091131756927
14,7.368421052631579,4.692275506856862,33.30242596481993,5.707091131756927
14,7.894736842105263,4.763045609032638,33.30242596481993,5.707091131756927
14,8.421052631578947,4.82862467045113,33.30242596481993,5.707091131756927
14,8.947368421052632,4.819330118229679,33.30242596481993,5.707091131756927
14,9.473684210526315,4.866671137933852,33.30242596481993,5.707091131756927
14,10.0,4.8887090572813845,33.30242596481993,5.707091131756927
15,0.0,0.005200562643186091,26.817161653543305,8.426457136369502
15,0.5263157894736842,0.9467508133048572,26.817161653543305,8.426457136369502
15,1.0526315789473684,1.7075902248007209,26.817161653543305,8.426457136369502
15,1.5789473684210527,2.2821644030307198,26.817161653543305,8.426457136369502
15,2.1052631578947367,2.84105611230993,26.817161653543305,8.426457136369502
15,2.631578947368421,3.2579694555523906,26.817161653543305,8.426457136369502
15,3.1578947368421053,3.6236025479916347,26.817161653543305,8.426457136369502
15,3.6842105263157894,3.845042190825834,26.817161653543305,8.426457136369502
15,4.2105263157894735,4.091335556877972,26.817161653543305,8.426457136369502
15,4.7368421052631575,4.23972425705635,26.817161653543305,8.426457136369502
15,5.263157894736842,4.370804617817083,26.817161653543305,8.426457136369502
15,5.789473684210526,4.4926019544327485,26.817161653543305,8.426457136369502
15,6.315789473684211,4.593549715485136,26.817161653543305,8.426457136369502
15,6.842105263157895,4.656797632872768,26.817161653543305,8.426457136369502
15,7.368421052631579,4.711605308042876,26.817161653543305,8.426457136369502
15,7.894736842105263,4.8063490757080425,26.817161653543305,8.426457136369502
15,8.421052631578947,4.832973076225785,26.817161653543305,8.426457136369502
15,8.947368421052632,4.877641220138083,26.817161653543305,8.426457136369502
15,9.473684210526315,4.872033801529725,26.817161653543305,8.426457136369502
15,10.0,4.932509268943268,26.817161653543305,8.426457136369502
16,0.0,0.010597714163744639,36.63754361047504,8.03407811934084
16,0.5263157894736842,1.1087145481142548,36.63754361047504,8.03407811934084
16,1.0526315789473684,1.971177182182457,36.63754361047504,8.03407811934084
16,1.5789473684210527,2.6748244974112394,36.63754361047504,8.03407811934084
16,2.1052631578947367,3.182132305871133,36.63754361047504,8.03407811934084
16,2.631578947368421,3.5813253945097485,36.63754361047504,8.03407811934084
16,3.1578947368421053,3.9360474786380024,36.63754361047504,8.03407811934084
16,3.6842105263157894,4.131386179300613,36.63754361047504,8.03407811934084
16,4.2105263157894735,4.351508147143672,36.63754361047504,8.03407811934084
16,4.7368421052631575,4.497191637388877,36.63754361047504,8.03407811934084
16,5.263157894736842,4.624305698099,36.63754361047504,8.03407811934084
16,5.789473684210526,4.703042434856131,36.63754361047504,8.03407811934084
16,6.315789473684211,4.745848597886594,36.63754361047504,8.03407811934084
16,6.842105263157895,4.789584323895957,36.63754361047504,8.03407811934084
16,7.368421052631579,4.860412667370935,36.63754361047504,8.03407811934084
16,7.894736842105263,4.87931425021131,36.63754361047504,8.03407811934084
16,8.421052631578947,4.887268299277255,36.63754361047504,8.03407811934084
16,8.947368421052632,4.952240756514946,36.63754361047504,8.03407811934084
16,9.473684210526315,4.959836476932661,36.63754361047504,8.03407811934084
16,10.0,4.9386581272636825,36.63754361047504,8.03407811934084
17,0.0,0.004830488168519323,21.91451768312526,7.877851823803747
17,0.5263157894736842,1.8240772315509066,21.91451768312526,7.877851823803747
17,1.0526315789473684,2.998040713614174,21.91451768312526,7.877851823803747
17,1.5789473684210527,3.729694531559318,21.91451768312526,7.877851823803747
17,2.1052631578947367,4.181542725255057,21.91451768312526,7.877851823803747
17,2.631578947368421,4.479945032715832,21.91451768312526,7.877851823803747
17,3.1578947368421053,4.692416704785882,21.91451768312526,7.877851823803747
17,3.6842105263157894,4.768316734248916,21.91451768312526,7.877851823803747
17,4.2105263157894735,4.900413565433869,21.91451768312526,7.877851823803747
17,4.7368421052631575,4.927048176562768,21.91451768312526,7.877851823803747
17,5.263157894736842,4.946150834028562,21.91451768312526,7.877851823803747
17,5.789473684210526,4.942745990807579,21.91451768312526,7.877851823803747
17,6.315789473684211,5.019857590751455,21.91451768312526,7.877851823803747
17,6.842105263157895,4.9568126101904015,21.91451768312526,7.877851823803747
17,7.368421052631579,4.982191648123227,21.91451768312526,7.877851823803747
17,7.894736842105263,5.032029808538179,21.91451768312526,7.877851823803747
17,8.421052631578947,4.96718966657484,21.91451768312526,7.877851823803747
17,8.947368421052632,4.999031591699112,21.91451768312526,7.877851823803747
17,9.473684210526315,5.015614353447259,21.91451768312526,7.877851823803747
17,10.0,4.998816669079197,21.91451768312526,7.877851823803747
18,0.0,0.0,44.828935159777465,6.728372159100415
18,0.5263157894736842,1.3781511057059896,44.828935159777465,6.728372159100415
18,1.0526315789473684,2.368796775084738,44.828935159777465,6.728372159100415
18,1.5789473684210527,3.0958146262570154,44.828935159777465,6.728372159100415
18,2.1052631578947367,3.59755272406513,44.828935159777465,6.728372159100415
18,2.631578947368421,4.016083238007088,44.828935159777465,6.728372159100415
18,3.1578947368421053,4.276786786168566,44.828935159777465,6.728372159100415
18,3.6842105263157894,4.514076660502739,44.828935159777465,6.728372159100415
18,4.2105263157894735,4.616152846726108,44.828935159777465,6.728372159100415
18,4.7368421052631575,4.720411134967644,44.828935159777465,6.728372159100415
18,5.263157894736842,4.8193967863716205,44.828935159777465,6.728372159100415
18,5.789473684210526,4.871019197037002,44.828935159777465,6.728372159100415
18,6.315789473684211,4.9170221164605135,44.828935159777465,6.728372159100415
18,6.842105263157895,4.938206706673314,44.828935159777465,6.728372159100415
18,7.368421052631579,5.0296260803568185,44.828935159777465,6.728372159100415
18,7.894736842105263,4.992381293837069,44.828935159777465,6.728372159100415
18,8.421052631578947,5.001956975527275,44.828935159777465,6.728372159100415
18,8.947368421052632,4.963680674423336,44.828935159777465,6.728372159100415
18,9.473684210526315,5.002315030754411,44.828935159777465,6.728372159100415
18,10.0,5.006338406177502,44.828935159777465,6.728372159100415
19,0.0,0.0,38.94993197366195,7.509235362809773
19,0.5263157894736842,1.4895809644615556,38.94993197366195,7.509235362809773
19,1.0526315789473684,2.536381877268782,38.94993197366195,7.509235362809773
19,1.5789473684210527,3.3161744787144953,38.94993197366195,7.509235362809773
19,2.1052631578947367,3.7642684078827937,38.94993197366195,7.509235362809773
19,2.631578947368421,4.180884414254344,38.94993197366195,7.509235362809773
19,3.1578947368421053,4.370946700450188,38.94993197366195,7.509235362809773
19,3.6842105263157894,4.564894511015226,38.94993197366195,7.509235362809773
19,4.2105263157894735,4.736957447305021,38.94993197366195,7.509235362809773
19,4.7368421052631575,4.801603418056089,38.94993197366195,7.509235362809773
19,5.263157894736842,4.8412098142507105,38.94993197366195,7.509235362809773
19,5.789473684210526,4.90642966598621,38.94993197366195,7.509235362809773
19,6.315789473684211,4.919547106302143,38.94993197366195,7.509235362809773
19,6.842105263157895,4.972949621272297,38.94993197366195,7.509235362809773
19,7.368421052631579,4.964912118041139,38.94993197366195,7.509235362809773
19,7.894736842105263,5.006643731033035,38.94993197366195,7.509235362809773
19,8.421052631578947,5.006498162957883,38.94993197366195,7.509235362809773
19,8.947368421052632,4.988098391994386,38.94993197366195,7.509235362809773
19,9.473684210526315,4.976831134659697,38.94993197366195,7.509235362809773
19,10.0,4.978820162840709,38.94993197366195,7.509235362809773
20,0.0,0.0,42.74263220256122,7.336391875650943
20,0.5263157894736842,1.4394161169436535,42.74263220256122,7.336391875650943
20,1.0526315789473684,2.446898663395871,42.74263220256122,7.336391875650943
20,1.5789473684210527,3.18867644311988,42.74263220256122,7.336391875650943
20,2.1052631578947367,3.751035980567839,42.74263220256122,7.336391875650943
20,2.631578947368421,4.10481189260839,42.74263220256122,7.336391875650943
